YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W05,0,0,0,0,,PL61,37958138,PL,Age70_79,MOD,149890
2021-W05,3262,0,268,0,,PL61,37958138,PL,Age70_79,COM,149890
2021-W05,0,0,0,0,,PL61,37958138,PL,Age70_79,AZ,149890
2021-W05,0,0,0,0,,PL71,37958138,PL,Age70_79,AZ,203817
2021-W05,0,0,0,0,,PL72,37958138,PL,Age70_79,MOD,96096
2021-W05,1597,0,148,0,,PL72,37958138,PL,Age70_79,COM,96096
2021-W05,0,0,0,0,,PL72,37958138,PL,Age70_79,AZ,96096
2021-W05,0,0,0,0,,PL71,37958138,PL,Age70_79,MOD,203817
2021-W05,3441,0,675,0,,PL71,37958138,PL,Age70_79,COM,203817
2021-W05,0,0,0,0,,PL,37958138,PL,Age70_79,AZ,2783163
2021-W05,60569,0,7903,0,,PL,37958138,PL,Age70_79,COM,2783163
2021-W05,0,0,0,0,,PL84,37958138,PL,Age80+,MOD,58805
2021-W05,0,0,0,0,,PL81,37958138,PL,Age80+,MOD,99373
2021-W05,0,0,0,0,,PL22,37958138,PL,Age80+,AZ,203143
2021-W05,15022,0,344,0,,PL22,37958138,PL,Age80+,COM,203143
2021-W05,0,0,0,0,,PL41,37958138,PL,Age80+,AZ,129941
2021-W05,11099,0,158,0,,PL41,37958138,PL,Age80+,COM,129941
2021-W05,494,0,0,0,,PL41,37958138,PL,Age80+,MOD,129941
2021-W05,72,0,0,0,,PL22,37958138,PL,Age80+,MOD,203143
2021-W05,3627,0,45,0,,PL52,37958138,PL,Age80+,COM,47155
2021-W05,0,0,0,0,,PL52,37958138,PL,Age80+,AZ,47155
2021-W05,8446,0,231,0,,PL63,37958138,PL,Age80+,COM,91733
2021-W05,0,0,0,0,,PL61,37958138,PL,Age80+,MOD,83851
2021-W05,0,0,0,0,,PL84,37958138,PL,Age80+,AZ,58805
2021-W05,4611,0,60,0,,PL84,37958138,PL,Age80+,COM,58805
2021-W05,6589,0,66,0,,PL61,37958138,PL,Age80+,COM,83851
2021-W05,0,0,0,0,,PL61,37958138,PL,Age80+,AZ,83851
2021-W05,0,0,0,0,,PL82,37958138,PL,Age80+,AZ,93154
2021-W05,7410,0,83,0,,PL82,37958138,PL,Age80+,COM,93154
2021-W05,0,0,0,0,,PL63,37958138,PL,Age80+,MOD,91733
2021-W05,0,0,0,0,,PL62,37958138,PL,Age80+,MOD,55242
2021-W05,0,0,0,0,,PL72,37958138,PL,Age80+,MOD,62004
2021-W05,4262,0,28,0,,PL72,37958138,PL,Age80+,COM,62004
2021-W05,0,0,0,0,,PL82,37958138,PL,Age80+,MOD,93154
2021-W05,0,0,0,0,,PL,37958138,PL,Age80+,AZ,1685759
2021-W05,138858,0,2687,0,,PL,37958138,PL,Age80+,COM,1685759
2021-W05,0,0,0,0,,PL21,37958138,PL,Age80+,AZ,151570
2021-W05,10986,0,267,0,,PL21,37958138,PL,Age80+,COM,151570
2021-W05,1628,0,0,0,,PL21,37958138,PL,Age80+,MOD,151570
2021-W05,0,0,0,0,,PL72,37958138,PL,Age80+,AZ,62004
2021-W05,2194,0,0,0,,PL,37958138,PL,Age80+,MOD,1685759
2021-W05,0,0,0,0,,PL43,37958138,PL,Age80+,MOD,38405
2021-W05,3477,0,38,0,,PL43,37958138,PL,Age80+,COM,38405
2021-W05,0,0,0,0,,PL43,37958138,PL,Age80+,AZ,38405
2021-W05,0,0,0,0,,PL92X,37958138,PL,Age80+,AZ,
2021-W05,21762,0,552,0,,PL92X,37958138,PL,Age80+,COM,
2021-W05,0,0,0,0,,PL92X,37958138,PL,Age80+,MOD,
2021-W05,0,0,0,0,,PL71,37958138,PL,Age80+,MOD,117646
2021-W05,10434,0,225,0,,PL71,37958138,PL,Age80+,COM,117646
2021-W05,0,0,0,0,,PL62,37958138,PL,Age80+,AZ,55242
2021-W05,0,0,0,0,,PL51,37958138,PL,Age80+,AZ,129247
2021-W05,12062,0,220,0,,PL51,37958138,PL,Age80+,COM,129247
2021-W05,0,0,0,0,,PL51,37958138,PL,Age80+,MOD,129247
2021-W05,0,0,0,0,,PL63,37958138,PL,Age80+,AZ,91733
2021-W05,0,0,0,0,,PL71,37958138,PL,Age80+,AZ,117646
2021-W05,0,0,0,0,,PL42,37958138,PL,Age80+,AZ,68715
2021-W05,0,0,0,0,,PL81,37958138,PL,Age80+,AZ,99373
2021-W05,8442,0,144,0,,PL81,37958138,PL,Age80+,COM,99373
2021-W05,6326,0,104,0,,PL42,37958138,PL,Age80+,COM,68715
2021-W05,0,0,0,0,,PL42,37958138,PL,Age80+,MOD,68715
2021-W05,0,0,0,0,,PL52,37958138,PL,Age80+,MOD,47155
2021-W05,4303,0,122,0,,PL62,37958138,PL,Age80+,COM,55242
2021-W05,0,0,0,0,,PL,37958138,PL,AgeUNK,AZ,
2021-W05,329,0,912,0,,PL,37958138,PL,AgeUNK,COM,
2021-W05,9,0,0,0,,PL,37958138,PL,AgeUNK,MOD,
2021-W05,4,0,98,0,,PL71,37958138,PL,AgeUNK,COM,
2021-W05,0,0,0,0,,PL51,37958138,PL,AgeUNK,MOD,
2021-W05,7,0,2,0,,PL72,37958138,PL,AgeUNK,COM,
2021-W05,0,0,0,0,,PL51,37958138,PL,AgeUNK,AZ,
2021-W05,0,0,0,0,,PL72,37958138,PL,AgeUNK,MOD,
2021-W05,0,0,0,0,,PL43,37958138,PL,AgeUNK,AZ,
2021-W05,1,0,2,0,,PL43,37958138,PL,AgeUNK,COM,
2021-W05,0,0,0,0,,PL43,37958138,PL,AgeUNK,MOD,
2021-W05,0,0,0,0,,PL61,37958138,PL,AgeUNK,MOD,
2021-W05,0,0,0,0,,PL52,37958138,PL,AgeUNK,MOD,
2021-W05,0,0,2,0,,PL52,37958138,PL,AgeUNK,COM,
2021-W05,0,0,0,0,,PL82,37958138,PL,AgeUNK,MOD,
2021-W05,2,0,5,0,,PL82,37958138,PL,AgeUNK,COM,
2021-W05,0,0,0,0,,PL82,37958138,PL,AgeUNK,AZ,
2021-W05,0,0,0,0,,PL61,37958138,PL,AgeUNK,AZ,
2021-W05,0,0,0,0,,PL52,37958138,PL,AgeUNK,AZ,
2021-W05,0,0,0,0,,PL21,37958138,PL,AgeUNK,AZ,
2021-W05,41,0,8,0,,PL21,37958138,PL,AgeUNK,COM,
2021-W05,0,0,0,0,,PL21,37958138,PL,AgeUNK,MOD,
2021-W05,2,0,2,0,,PL61,37958138,PL,AgeUNK,COM,
2021-W05,0,0,0,0,,PL81,37958138,PL,AgeUNK,MOD,
2021-W05,2,0,3,0,,PL81,37958138,PL,AgeUNK,COM,
2021-W05,0,0,0,0,,PL81,37958138,PL,AgeUNK,AZ,
2021-W05,0,0,0,0,,PL71,37958138,PL,AgeUNK,AZ,
2021-W05,0,0,0,0,,PL41,37958138,PL,AgeUNK,AZ,
2021-W05,0,0,0,0,,PL84,37958138,PL,AgeUNK,AZ,
2021-W05,1,0,8,0,,PL84,37958138,PL,AgeUNK,COM,
2021-W05,0,0,0,0,,PL84,37958138,PL,AgeUNK,MOD,
2021-W05,5,0,187,0,,PL51,37958138,PL,AgeUNK,COM,
2021-W05,29,0,32,0,,PL41,37958138,PL,AgeUNK,COM,
2021-W05,9,0,0,0,,PL41,37958138,PL,AgeUNK,MOD,
2021-W05,0,0,0,0,,PL71,37958138,PL,AgeUNK,MOD,
2021-W05,0,0,0,0,,PL22,37958138,PL,AgeUNK,AZ,
2021-W05,4,0,10,0,,PL22,37958138,PL,AgeUNK,COM,
2021-W05,0,0,0,0,,PL22,37958138,PL,AgeUNK,MOD,
2021-W05,0,0,0,0,,PL42,37958138,PL,AgeUNK,MOD,
2021-W05,0,0,0,0,,PL62,37958138,PL,AgeUNK,AZ,
2021-W05,0,0,31,0,,PL62,37958138,PL,AgeUNK,COM,
2021-W05,0,0,0,0,,PL92X,37958138,PL,AgeUNK,AZ,
2021-W05,0,0,0,0,,PL62,37958138,PL,AgeUNK,MOD,
2021-W05,0,0,0,0,,PL63,37958138,PL,AgeUNK,MOD,
2021-W05,62,0,284,0,,PL63,37958138,PL,AgeUNK,COM,
2021-W05,165,0,99,0,,PL42,37958138,PL,AgeUNK,COM,
2021-W05,0,0,0,0,,PL42,37958138,PL,AgeUNK,AZ,
2021-W05,4,0,139,0,,PL92X,37958138,PL,AgeUNK,COM,
2021-W05,0,0,0,0,,PL63,37958138,PL,AgeUNK,AZ,
2021-W05,0,0,0,0,,PL92X,37958138,PL,AgeUNK,MOD,
2021-W05,0,0,0,0,,PL72,37958138,PL,AgeUNK,AZ,
2021-W05,0,0,0,0,,PL,37958138,PL,HCW,AZ,
2021-W05,11841,0,107430,0,,PL,37958138,PL,HCW,COM,
2021-W05,294,0,0,0,,PL,37958138,PL,HCW,MOD,
2021-W05,0,0,0,0,,PL62,37958138,PL,HCW,AZ,
2021-W05,225,0,2162,0,,PL52,37958138,PL,HCW,COM,
2021-W05,0,0,0,0,,PL41,37958138,PL,HCW,AZ,
2021-W05,0,0,0,0,,PL84,37958138,PL,HCW,MOD,
2021-W05,406,0,2920,0,,PL84,37958138,PL,HCW,COM,
2021-W05,0,0,0,0,,PL52,37958138,PL,HCW,AZ,
2021-W05,0,0,0,0,,PL82,37958138,PL,HCW,MOD,
2021-W05,612,0,4636,0,,PL82,37958138,PL,HCW,COM,
2021-W05,0,0,0,0,,PL82,37958138,PL,HCW,AZ,
2021-W05,0,0,0,0,,PL22,37958138,PL,HCW,AZ,
2021-W05,0,0,0,0,,PL42,37958138,PL,HCW,MOD,
2021-W05,0,0,0,0,,PL62,37958138,PL,HCW,MOD,
2021-W05,300,0,3821,0,,PL62,37958138,PL,HCW,COM,
2021-W05,0,0,0,0,,PL92X,37958138,PL,HCW,MOD,
2021-W05,0,0,0,0,,PL84,37958138,PL,HCW,AZ,
2021-W05,0,0,0,0,,PL21,37958138,PL,HCW,AZ,
2021-W05,1307,0,9053,0,,PL21,37958138,PL,HCW,COM,
2021-W05,211,0,0,0,,PL41,37958138,PL,HCW,MOD,
2021-W05,0,0,0,0,,PL81,37958138,PL,HCW,MOD,
2021-W05,776,0,7714,0,,PL71,37958138,PL,HCW,COM,
2021-W05,0,0,0,0,,PL71,37958138,PL,HCW,AZ,
2021-W05,630,0,6475,0,,PL81,37958138,PL,HCW,COM,
2021-W05,0,0,0,0,,PL81,37958138,PL,HCW,AZ,
2021-W05,0,0,0,0,,PL92X,37958138,PL,HCW,AZ,
2021-W05,0,0,0,0,,PL52,37958138,PL,HCW,MOD,
2021-W05,0,0,0,0,,PL42,37958138,PL,HCW,AZ,
2021-W05,741,0,4873,0,,PL42,37958138,PL,HCW,COM,
2021-W05,0,0,0,0,,PL61,37958138,PL,HCW,AZ,
2021-W05,0,0,0,0,,PL71,37958138,PL,HCW,MOD,
2021-W05,0,0,0,0,,PL51,37958138,PL,HCW,AZ,
2021-W05,471,0,4801,0,,PL61,37958138,PL,HCW,COM,
2021-W05,0,0,0,0,,PL61,37958138,PL,HCW,MOD,
2021-W05,0,0,0,0,,PL72,37958138,PL,HCW,MOD,
2021-W05,442,0,3134,0,,PL72,37958138,PL,HCW,COM,
2021-W05,862,0,9111,0,,PL51,37958138,PL,HCW,COM,
2021-W05,0,0,0,0,,PL51,37958138,PL,HCW,MOD,
2021-W05,1112,0,7920,0,,PL41,37958138,PL,HCW,COM,
2021-W05,939,0,12905,0,,PL22,37958138,PL,HCW,COM,
2021-W05,20,0,0,0,,PL22,37958138,PL,HCW,MOD,
2021-W05,2048,0,19851,0,,PL92X,37958138,PL,HCW,COM,
2021-W05,0,0,0,0,,PL72,37958138,PL,HCW,AZ,
2021-W05,0,0,0,0,,PL63,37958138,PL,HCW,MOD,
2021-W05,767,0,5706,0,,PL63,37958138,PL,HCW,COM,
2021-W05,0,0,0,0,,PL43,37958138,PL,HCW,AZ,
2021-W05,203,0,2348,0,,PL43,37958138,PL,HCW,COM,
2021-W05,0,0,0,0,,PL43,37958138,PL,HCW,MOD,
2021-W05,0,0,0,0,,PL63,37958138,PL,HCW,AZ,
2021-W05,63,0,0,0,,PL21,37958138,PL,HCW,MOD,
2021-W06,1180,0,0,0,,PL61,37958138,PL,ALL,AZ,1679966
2021-W06,12076,0,10795,0,,PL61,37958138,PL,ALL,COM,1679966
2021-W06,36888,0,31747,0,,PL92X,37958138,PL,ALL,COM,
2021-W06,2990,0,0,0,,PL92X,37958138,PL,ALL,AZ,
2021-W06,8731,0,6803,0,,PL62,37958138,PL,ALL,COM,1141615
2021-W06,239,0,0,0,,PL52,37958138,PL,ALL,AZ,786355
2021-W06,6538,0,5722,0,,PL52,37958138,PL,ALL,COM,786355
2021-W06,0,0,0,0,,PL52,37958138,PL,ALL,MOD,786355
2021-W06,451,0,0,0,,PL71,37958138,PL,ALL,MOD,2026852
2021-W06,1685,0,0,0,,PL41,37958138,PL,ALL,AZ,2803093
2021-W06,1615,0,0,0,,PL71,37958138,PL,ALL,AZ,2026852
2021-W06,1823,0,0,0,,PL41,37958138,PL,ALL,MOD,2803093
2021-W06,0,0,0,0,,PL62,37958138,PL,ALL,MOD,1141615
2021-W06,1029,0,0,0,,PL43,37958138,PL,ALL,AZ,819729
2021-W06,16208,0,13155,0,,PL71,37958138,PL,ALL,COM,2026852
2021-W06,1865,0,0,0,,PL51,37958138,PL,ALL,AZ,2371693
2021-W06,15785,0,10921,0,,PL81,37958138,PL,ALL,COM,1719530
2021-W06,1291,0,0,0,,PL81,37958138,PL,ALL,AZ,1719530
2021-W06,20009,0,13479,0,,PL51,37958138,PL,ALL,COM,2371693
2021-W06,1129,0,2,0,,PL51,37958138,PL,ALL,MOD,2371693
2021-W06,0,0,0,0,,PL72,37958138,PL,ALL,MOD,1016552
2021-W06,7614,0,6481,0,,PL72,37958138,PL,ALL,COM,1016552
2021-W06,725,0,0,0,,PL82,37958138,PL,ALL,AZ,1701879
2021-W06,13374,0,9489,0,,PL82,37958138,PL,ALL,COM,1701879
2021-W06,36,0,0,0,,PL82,37958138,PL,ALL,MOD,1701879
2021-W06,800,0,0,0,,PL62,37958138,PL,ALL,AZ,1141615
2021-W06,2230,0,0,0,,PL92X,37958138,PL,ALL,MOD,
2021-W06,0,0,0,0,,PL81,37958138,PL,ALL,MOD,1719530
2021-W06,17355,0,16627,0,,PL41,37958138,PL,ALL,COM,2803093
2021-W06,839,0,0,0,,PL42,37958138,PL,ALL,AZ,1381726
2021-W06,8308,0,5639,0,,PL84,37958138,PL,ALL,COM,945809
2021-W06,797,0,0,0,,PL84,37958138,PL,ALL,MOD,945809
2021-W06,0,0,0,0,,PL43,37958138,PL,ALL,MOD,819729
2021-W06,700,0,0,0,,PL72,37958138,PL,ALL,AZ,1016552
2021-W06,0,0,0,0,,PL42,37958138,PL,ALL,MOD,1381726
2021-W06,0,0,0,0,,PL63,37958138,PL,ALL,MOD,1856577
2021-W06,17383,0,12726,0,,PL63,37958138,PL,ALL,COM,1856577
2021-W06,21352,0,0,0,146400,PL,37958138,PL,ALL,AZ,31044901
2021-W06,1389,0,0,0,,PL63,37958138,PL,ALL,AZ,1856577
2021-W06,12721,0,2,0,82000,PL,37958138,PL,ALL,MOD,31044901
2021-W06,0,0,0,0,,PL61,37958138,PL,ALL,MOD,1679966
2021-W06,11178,0,7204,0,,PL42,37958138,PL,ALL,COM,1381726
2021-W06,1902,0,0,0,,PL21,37958138,PL,ALL,AZ,2725922
2021-W06,17422,0,17250,0,,PL21,37958138,PL,ALL,COM,2725922
2021-W06,3171,0,0,0,,PL21,37958138,PL,ALL,MOD,2725922
2021-W06,1904,0,0,0,,PL22,37958138,PL,ALL,AZ,3705960
2021-W06,23055,0,25573,0,,PL22,37958138,PL,ALL,COM,3705960
2021-W06,3084,0,0,0,,PL22,37958138,PL,ALL,MOD,3705960
2021-W06,1199,0,0,0,,PL84,37958138,PL,ALL,AZ,945809
2021-W06,6653,0,5596,0,,PL43,37958138,PL,ALL,COM,819729
2021-W06,238577,0,199207,0,321750,PL,37958138,PL,ALL,COM,31044901
2021-W06,61,0,368,0,,PL51,37958138,PL,Age18_24,COM,189725
2021-W06,47,0,0,0,,PL51,37958138,PL,Age18_24,MOD,189725
2021-W06,0,0,0,0,,PL82,37958138,PL,Age18_24,MOD,170066
2021-W06,31,0,763,0,,PL82,37958138,PL,Age18_24,COM,170066
2021-W06,8,0,0,0,,PL82,37958138,PL,Age18_24,AZ,170066
2021-W06,5,0,0,0,,PL71,37958138,PL,Age18_24,MOD,169826
2021-W06,121,0,790,0,,PL71,37958138,PL,Age18_24,COM,169826
2021-W06,19,0,0,0,,PL71,37958138,PL,Age18_24,AZ,169826
2021-W06,97,0,752,0,,PL61,37958138,PL,Age18_24,COM,155296
2021-W06,0,0,0,0,,PL52,37958138,PL,Age18_24,AZ,67721
2021-W06,0,0,0,0,,PL52,37958138,PL,Age18_24,MOD,67721
2021-W06,25,0,0,0,,PL92X,37958138,PL,Age18_24,MOD,
2021-W06,0,0,0,0,,PL63,37958138,PL,Age18_24,MOD,171036
2021-W06,294,0,194,0,,PL52,37958138,PL,Age18_24,COM,67721
2021-W06,38,0,0,0,,PL63,37958138,PL,Age18_24,AZ,171036
2021-W06,255,0,1295,0,,PL92X,37958138,PL,Age18_24,COM,
2021-W06,83,0,0,0,,PL92X,37958138,PL,Age18_24,AZ,
2021-W06,359,0,404,0,,PL63,37958138,PL,Age18_24,COM,171036
2021-W06,0,0,0,0,,PL62,37958138,PL,Age18_24,MOD,109948
2021-W06,106,0,447,0,,PL62,37958138,PL,Age18_24,COM,109948
2021-W06,8,0,0,0,,PL62,37958138,PL,Age18_24,AZ,109948
2021-W06,11,0,0,0,,PL81,37958138,PL,Age18_24,AZ,163186
2021-W06,163,0,659,0,,PL81,37958138,PL,Age18_24,COM,163186
2021-W06,0,0,0,0,,PL81,37958138,PL,Age18_24,MOD,163186
2021-W06,0,0,0,0,,PL72,37958138,PL,Age18_24,MOD,91866
2021-W06,439,0,0,0,,PL,37958138,PL,Age18_24,AZ,2754264
2021-W06,2666,0,9502,0,,PL,37958138,PL,Age18_24,COM,2754264
2021-W06,154,0,0,0,,PL,37958138,PL,Age18_24,MOD,2754264
2021-W06,44,0,221,0,,PL72,37958138,PL,Age18_24,COM,91866
2021-W06,6,0,0,0,,PL72,37958138,PL,Age18_24,AZ,91866
2021-W06,9,0,0,0,,PL42,37958138,PL,Age18_24,AZ,120140
2021-W06,61,0,0,0,,PL21,37958138,PL,Age18_24,AZ,257295
2021-W06,522,0,687,0,,PL21,37958138,PL,Age18_24,COM,257295
2021-W06,32,0,0,0,,PL21,37958138,PL,Age18_24,MOD,257295
2021-W06,30,0,117,0,,PL42,37958138,PL,Age18_24,COM,120140
2021-W06,0,0,0,0,,PL42,37958138,PL,Age18_24,MOD,120140
2021-W06,16,0,0,0,,PL61,37958138,PL,Age18_24,AZ,155296
2021-W06,14,0,0,0,,PL43,37958138,PL,Age18_24,AZ,73609
2021-W06,72,0,172,0,,PL43,37958138,PL,Age18_24,COM,73609
2021-W06,40,0,0,0,,PL22,37958138,PL,Age18_24,AZ,299728
2021-W06,200,0,1511,0,,PL22,37958138,PL,Age18_24,COM,299728
2021-W06,31,0,0,0,,PL22,37958138,PL,Age18_24,MOD,299728
2021-W06,0,0,0,0,,PL43,37958138,PL,Age18_24,MOD,73609
2021-W06,7,0,0,0,,PL84,37958138,PL,Age18_24,MOD,88801
2021-W06,185,0,265,0,,PL84,37958138,PL,Age18_24,COM,88801
2021-W06,49,0,0,0,,PL41,37958138,PL,Age18_24,AZ,257651
2021-W06,126,0,857,0,,PL41,37958138,PL,Age18_24,COM,257651
2021-W06,7,0,0,0,,PL41,37958138,PL,Age18_24,MOD,257651
2021-W06,26,0,0,0,,PL84,37958138,PL,Age18_24,AZ,88801
2021-W06,0,0,0,0,,PL61,37958138,PL,Age18_24,MOD,155296
2021-W06,51,0,0,0,,PL51,37958138,PL,Age18_24,AZ,189725
2021-W06,109,0,0,0,,PL51,37958138,PL,Age25_49,MOD,1075447
2021-W06,1996,0,0,0,,PL92X,37958138,PL,Age25_49,AZ,
2021-W06,1623,0,4248,0,,PL63,37958138,PL,Age25_49,COM,863608
2021-W06,337,0,3425,0,,PL82,37958138,PL,Age25_49,COM,774259
2021-W06,0,0,0,0,,PL63,37958138,PL,Age25_49,MOD,863608
2021-W06,0,0,0,0,,PL52,37958138,PL,Age25_49,MOD,340831
2021-W06,312,0,1641,0,,PL52,37958138,PL,Age25_49,COM,340831
2021-W06,131,0,0,0,,PL52,37958138,PL,Age25_49,AZ,340831
2021-W06,13421,0,0,0,,PL,37958138,PL,Age25_49,AZ,14035724
2021-W06,13949,0,69270,0,,PL,37958138,PL,Age25_49,COM,14035724
2021-W06,988,0,0,0,,PL,37958138,PL,Age25_49,MOD,14035724
2021-W06,0,0,0,0,,PL43,37958138,PL,Age25_49,MOD,372241
2021-W06,392,0,0,0,,PL82,37958138,PL,Age25_49,AZ,774259
2021-W06,570,0,3963,0,,PL51,37958138,PL,Age25_49,COM,1075447
2021-W06,1181,0,0,0,,PL51,37958138,PL,Age25_49,AZ,1075447
2021-W06,1005,0,0,0,,PL71,37958138,PL,Age25_49,AZ,877201
2021-W06,841,0,4604,0,,PL71,37958138,PL,Age25_49,COM,877201
2021-W06,762,0,0,0,,PL81,37958138,PL,Age25_49,AZ,758087
2021-W06,696,0,3718,0,,PL81,37958138,PL,Age25_49,COM,758087
2021-W06,0,0,0,0,,PL81,37958138,PL,Age25_49,MOD,758087
2021-W06,305,0,1714,0,,PL43,37958138,PL,Age25_49,COM,372241
2021-W06,600,0,0,0,,PL43,37958138,PL,Age25_49,AZ,372241
2021-W06,0,0,0,0,,PL61,37958138,PL,Age25_49,MOD,754125
2021-W06,946,0,4213,0,,PL61,37958138,PL,Age25_49,COM,754125
2021-W06,1218,0,0,0,,PL21,37958138,PL,Age25_49,AZ,1266726
2021-W06,0,0,0,0,,PL82,37958138,PL,Age25_49,MOD,774259
2021-W06,28,0,0,0,,PL71,37958138,PL,Age25_49,MOD,877201
2021-W06,1529,0,5627,0,,PL21,37958138,PL,Age25_49,COM,1266726
2021-W06,279,0,0,0,,PL21,37958138,PL,Age25_49,MOD,1266726
2021-W06,0,0,0,0,,PL42,37958138,PL,Age25_49,MOD,613499
2021-W06,551,0,2149,0,,PL42,37958138,PL,Age25_49,COM,613499
2021-W06,761,0,0,0,,PL61,37958138,PL,Age25_49,AZ,754125
2021-W06,523,0,0,0,,PL42,37958138,PL,Age25_49,AZ,613499
2021-W06,399,0,0,0,,PL72,37958138,PL,Age25_49,AZ,437181
2021-W06,705,0,0,0,,PL84,37958138,PL,Age25_49,AZ,416409
2021-W06,345,0,1818,0,,PL84,37958138,PL,Age25_49,COM,416409
2021-W06,75,0,0,0,,PL84,37958138,PL,Age25_49,MOD,416409
2021-W06,702,0,2232,0,,PL72,37958138,PL,Age25_49,COM,437181
2021-W06,1269,0,0,0,,PL22,37958138,PL,Age25_49,AZ,1628150
2021-W06,500,0,0,0,,PL62,37958138,PL,Age25_49,AZ,513216
2021-W06,1104,0,9545,0,,PL22,37958138,PL,Age25_49,COM,1628150
2021-W06,78,0,0,0,,PL22,37958138,PL,Age25_49,MOD,1628150
2021-W06,884,0,0,0,,PL63,37958138,PL,Age25_49,AZ,863608
2021-W06,0,0,0,0,,PL72,37958138,PL,Age25_49,MOD,437181
2021-W06,1095,0,0,0,,PL41,37958138,PL,Age25_49,AZ,1311099
2021-W06,1014,0,6542,0,,PL41,37958138,PL,Age25_49,COM,1311099
2021-W06,53,0,0,0,,PL41,37958138,PL,Age25_49,MOD,1311099
2021-W06,2589,0,11969,0,,PL92X,37958138,PL,Age25_49,COM,
2021-W06,366,0,0,0,,PL92X,37958138,PL,Age25_49,MOD,
2021-W06,0,0,0,0,,PL62,37958138,PL,Age25_49,MOD,513216
2021-W06,485,0,1862,0,,PL62,37958138,PL,Age25_49,COM,513216
2021-W06,994,0,5803,0,,PL92X,37958138,PL,Age50_59,COM,
2021-W06,115,0,0,0,,PL92X,37958138,PL,Age50_59,MOD,
2021-W06,107,0,0,0,,PL52,37958138,PL,Age50_59,AZ,126175
2021-W06,47,0,0,0,,PL51,37958138,PL,Age50_59,MOD,335778
2021-W06,263,0,2194,0,,PL51,37958138,PL,Age50_59,COM,335778
2021-W06,0,0,0,0,,PL61,37958138,PL,Age50_59,MOD,253070
2021-W06,631,0,0,0,,PL51,37958138,PL,Age50_59,AZ,335778
2021-W06,458,0,2120,0,,PL61,37958138,PL,Age50_59,COM,253070
2021-W06,403,0,0,0,,PL61,37958138,PL,Age50_59,AZ,253070
2021-W06,906,0,0,0,,PL92X,37958138,PL,Age50_59,AZ,
2021-W06,589,0,0,0,,PL71,37958138,PL,Age50_59,AZ,299875
2021-W06,323,0,0,0,,PL82,37958138,PL,Age50_59,AZ,261041
2021-W06,191,0,2119,0,,PL82,37958138,PL,Age50_59,COM,261041
2021-W06,0,0,0,0,,PL82,37958138,PL,Age50_59,MOD,261041
2021-W06,133,0,903,0,,PL52,37958138,PL,Age50_59,COM,126175
2021-W06,0,0,0,0,,PL42,37958138,PL,Age50_59,MOD,202987
2021-W06,467,0,0,0,,PL84,37958138,PL,Age50_59,AZ,150688
2021-W06,160,0,1099,0,,PL84,37958138,PL,Age50_59,COM,150688
2021-W06,0,0,0,0,,PL43,37958138,PL,Age50_59,MOD,119913
2021-W06,125,0,962,0,,PL43,37958138,PL,Age50_59,COM,119913
2021-W06,0,0,0,0,,PL62,37958138,PL,Age50_59,MOD,178133
2021-W06,518,0,0,0,,PL81,37958138,PL,Age50_59,AZ,258090
2021-W06,366,0,2142,0,,PL81,37958138,PL,Age50_59,COM,258090
2021-W06,0,0,0,0,,PL81,37958138,PL,Age50_59,MOD,258090
2021-W06,248,0,1197,0,,PL62,37958138,PL,Age50_59,COM,178133
2021-W06,292,0,0,0,,PL62,37958138,PL,Age50_59,AZ,178133
2021-W06,7469,0,0,0,,PL,37958138,PL,Age50_59,AZ,4606379
2021-W06,6055,0,36797,0,,PL,37958138,PL,Age50_59,COM,4606379
2021-W06,411,0,2486,0,,PL71,37958138,PL,Age50_59,COM,299875
2021-W06,4,0,0,0,,PL71,37958138,PL,Age50_59,MOD,299875
2021-W06,583,0,2128,0,,PL63,37958138,PL,Age50_59,COM,268723
2021-W06,292,0,0,0,,PL,37958138,PL,Age50_59,MOD,4606379
2021-W06,414,0,0,0,,PL43,37958138,PL,Age50_59,AZ,119913
2021-W06,466,0,0,0,,PL63,37958138,PL,Age50_59,AZ,268723
2021-W06,595,0,0,0,,PL22,37958138,PL,Age50_59,AZ,574660
2021-W06,487,0,4742,0,,PL22,37958138,PL,Age50_59,COM,574660
2021-W06,7,0,0,0,,PL22,37958138,PL,Age50_59,MOD,574660
2021-W06,0,0,0,0,,PL63,37958138,PL,Age50_59,MOD,268723
2021-W06,18,0,0,0,,PL84,37958138,PL,Age50_59,MOD,150688
2021-W06,616,0,0,0,,PL21,37958138,PL,Age50_59,AZ,406089
2021-W06,295,0,0,0,,PL72,37958138,PL,Age50_59,AZ,152406
2021-W06,321,0,1325,0,,PL72,37958138,PL,Age50_59,COM,152406
2021-W06,0,0,0,0,,PL72,37958138,PL,Age50_59,MOD,152406
2021-W06,624,0,3186,0,,PL21,37958138,PL,Age50_59,COM,406089
2021-W06,90,0,0,0,,PL21,37958138,PL,Age50_59,MOD,406089
2021-W06,248,0,1189,0,,PL42,37958138,PL,Age50_59,COM,202987
2021-W06,11,0,0,0,,PL41,37958138,PL,Age50_59,MOD,408573
2021-W06,307,0,0,0,,PL42,37958138,PL,Age50_59,AZ,202987
